county_fips,year,acres_harvested
39023,1954,10300
39023,1955,11800
39023,1956,14900
39023,1957,17000
39023,1958,16900
39023,1959,14700
39023,1960,15700
39023,1961,19000
39023,1962,21300
39023,1963,18500
39023,1964,22100
39023,1965,23900
39023,1966,27200
39023,1967,27500
39023,1968,30800
39023,1969,32200
39023,1970,36500
39023,1971,36300
39023,1972,42800
39023,1973,53400
39023,1974,46300
39023,1975,46800
39023,1976,37700
39023,1977,53100
39023,1978,61800
39023,1979,63600
39023,1980,55700
39023,1981,53200
39023,1982,56600
39023,1983,47800
39023,1984,62700
39023,1985,62200
39023,1986,57700
39023,1987,60700
39023,1988,58200
39023,1989,61500
39023,1990,57100
39023,1991,57900
39023,1992,57600
39023,1993,63300
39023,1994,61800
39023,1995,61700
39023,1996,70600
39023,1997,65800
39023,1998,68200
39023,1999,70900
39023,2000,68400
39023,2001,70900
39023,2002,71600
39023,2003,67500
39023,2004,69600
39023,2005,69100
39023,2006,72900
39023,2007,61000
39023,2008,72000
39023,2009,65900
39023,2010,67900
39023,2011,64200
39023,2012,63900
39023,2013,61000
39023,2014,64900
39023,2015,64100
39023,2016,65500
39023,2017,68800
39023,2018,70800
39023,2019,65200
39023,2020,67000
39023,2021,70000
39023,2022,69600
39023,2023,65900
39023,2024,71200
39023,2025,67200
39027,1951,6700
39027,1952,5300
39027,1953,5400
39027,1954,4900
39027,1955,6100
39027,1956,7400
39027,1957,8500
39027,1958,11800
39027,1959,9800
39027,1960,16300
39027,1961,22000
39027,1962,27800
39027,1963,24600
39027,1964,26800
39027,1965,27300
39027,1966,26900
39027,1967,32600
39027,1968,33200
39027,1969,35900
39027,1970,36600
39027,1971,41100
39027,1972,47900
39027,1973,62500
39027,1974,58100
39027,1975,60700
39027,1976,52100
39027,1977,70200
39027,1978,72000
39027,1979,86900
39027,1980,75600
39027,1981,64400
39027,1982,67400
39027,1983,57800
39027,1984,66400
39027,1985,71400
39027,1986,63400
39027,1987,71300
39027,1988,67800
39027,1989,80800
39027,1990,61100
39027,1991,71700
39027,1992,75300
39027,1993,88000
39027,1994,85900
39027,1995,91400
39027,1996,102000
39027,1997,104800
39027,1998,104900
39027,1999,100000
39027,2000,98700
39027,2001,100200
39027,2002,112000
39027,2003,102900
39027,2004,102300
39027,2005,101400
39027,2006,113600
39027,2007,93300
39027,2008,102300
39027,2009,103100
39027,2010,99800
39027,2011,97400
39027,2012,100400
39027,2013,94300
39027,2014,102800
39027,2015,104400
39027,2016,105000
39027,2017,108000
39027,2018,109300
39027,2019,96300
39027,2020,104800
39027,2021,97700
39027,2022,107200
39027,2023,97900
39027,2024,108200
39027,2025,98000
39033,1951,25600
39033,1952,20500
39033,1953,21300
39033,1954,21100
39033,1955,22000
39033,1956,22800
39033,1957,27800
39033,1958,30100
39033,1959,29600
39033,1960,29600
39033,1961,35800
39033,1962,33600
39033,1963,33700
39033,1964,35700
39033,1965,38900
39033,1966,39300
39033,1967,43300
39033,1968,48100
39033,1969,54800
39033,1970,54600
39033,1971,56700
39033,1972,61700
39033,1973,71900
39033,1974,64100
39033,1975,57400
39033,1976,54000
39033,1977,69700
39033,1978,75900
39033,1979,73800
39033,1980,74500
39033,1981,66300
39033,1982,82300
39033,1983,82000
39033,1984,85500
39033,1985,85800
39033,1986,82200
39033,1987,89100
39033,1988,86300
39033,1989,89800
39033,1990,78400
39033,1991,84300
39033,1992,84100
39033,1993,94800
39033,1994,91200
39033,1995,91600
39033,1996,100800
39033,1997,97700
39033,1998,98500
39033,1999,101500
39033,2000,103700
39033,2001,103100
39033,2002,98900
39033,2003,99800
39033,2004,102100
39033,2005,100900
39033,2006,107600
39033,2007,94700
39033,2008,106800
39033,2009,100400
39033,2010,99700
39033,2011,94700
39033,2012,91700
39033,2013,92800
39033,2014,92500
39033,2015,99100
39033,2016,100900
39033,2017,108500
39033,2018,97400
39033,2019,87600
39033,2020,95700
39033,2021,94700
39033,2022,95700
39033,2023,93300
39033,2024,97600
39033,2025,95400
39041,1951,21800
39041,1952,14600
39041,1953,15500
39041,1954,18700
39041,1955,24100
39041,1956,22900
39041,1957,23200
39041,1958,30800
39041,1959,31300
39041,1960,29500
39041,1961,35600
39041,1962,36300
39041,1963,35700
39041,1964,33300
39041,1965,40000
39041,1966,43200
39041,1967,46000
39041,1968,47700
39041,1969,48600
39041,1970,53700
39041,1971,56500
39041,1972,72100
39041,1973,74800
39041,1974,60200
39041,1975,59300
39041,1976,58900
39041,1977,73300
39041,1978,78700
39041,1979,86400
39041,1980,79300
39041,1981,71200
39041,1982,67700
39041,1983,56100
39041,1984,66800
39041,1985,67800
39041,1986,67600
39041,1987,71700
39041,1988,67600
39041,1989,73400
39041,1990,71600
39041,1991,76800
39041,1992,70900
39041,1993,77800
39041,1994,73500
39041,1995,71500
39041,1996,79500
39041,1997,73400
39041,1998,74700
39041,1999,75000
39041,2000,71900
39041,2001,73200
39041,2002,75800
39041,2003,65500
39041,2004,70500
39041,2005,70900
39041,2006,71700
39041,2007,67700
39041,2008,70200
39041,2009,70500
39041,2010,74100
39041,2011,71200
39041,2012,72200
39041,2013,69200
39041,2014,68100
39041,2015,69300
39041,2016,71500
39041,2017,73800
39041,2018,73600
39041,2019,63200
39041,2020,75800
39041,2021,73400
39041,2022,72300
39041,2023,70000
39041,2024,74700
39041,2025,74700
39057,1951,3900
39057,1952,3700
39057,1953,3900
39057,1954,4500
39057,1955,4600
39057,1956,7300
39057,1957,8400
39057,1958,8200
39057,1959,6400
39057,1960,10600
39057,1961,12000
39057,1962,14400
39057,1963,11200
39057,1964,12800
39057,1965,14500
39057,1966,14500
39057,1967,14500
39057,1968,15600
39057,1969,17000
39057,1970,18500
39057,1971,22700
39057,1972,28000
39057,1973,41500
39057,1974,35500
39057,1975,36500
39057,1976,33000
39057,1977,51600
39057,1978,54000
39057,1979,64400
39057,1980,57400
39057,1981,51000
39057,1982,47300
39057,1983,41000
39057,1984,48000
39057,1985,49900
39057,1986,50600
39057,1987,56900
39057,1988,55600
39057,1989,62300
39057,1990,49800
39057,1991,56700
39057,1992,57000
39057,1993,64100
39057,1994,62100
39057,1995,63900
39057,1996,71500
39057,1997,70100
39057,1998,68500
39057,1999,66400
39057,2000,66500
39057,2001,67000
39057,2002,70700
39057,2003,65500
39057,2004,70000
39057,2005,68000
39057,2006,69700
39057,2007,60100
39057,2008,66300
39057,2009,67000
39057,2010,64800
39057,2011,65600
39057,2012,62400
39057,2013,62100
39057,2014,67800
39057,2015,68200
39057,2016,68700
39057,2017,70500
39057,2018,71400
39057,2019,63300
39057,2020,64600
39057,2021,65800
39057,2022,68100
39057,2023,63700
39057,2024,68800
39057,2025,64500
39065,1951,33600
39065,1952,30500
39065,1953,33000
39065,1954,32900
39065,1955,34600
39065,1956,37200
39065,1957,40500
39065,1958,42700
39065,1959,39300
39065,1960,43600
39065,1961,53600
39065,1962,53600
39065,1963,54100
39065,1964,52700
39065,1965,60600
39065,1966,64400
39065,1967,68000
39065,1968,72900
39065,1969,79200
39065,1970,81400
39065,1971,73900
39065,1972,101200
39065,1973,131200
39065,1974,95100
39065,1975,96600
39065,1976,80600
39065,1977,96000
39065,1978,106700
39065,1979,112200
39065,1980,112000
39065,1981,88800
39065,1982,97500
39065,1983,80800
39065,1984,101700
39065,1985,102700
39065,1986,96500
39065,1987,109000
39065,1988,98200
39065,1989,107800
39065,1990,91600
39065,1991,100700
39065,1992,97500
39065,1993,107100
39065,1994,103800
39065,1995,103000
39065,1996,115600
39065,1997,108400
39065,1998,108700
39065,1999,112400
39065,2000,113100
39065,2001,114800
39065,2002,119000
39065,2003,108100
39065,2004,110200
39065,2005,111000
39065,2006,115500
39065,2007,102100
39065,2008,109600
39065,2009,117900
39065,2010,107900
39065,2011,112200
39065,2012,108500
39065,2013,112000
39065,2014,113900
39065,2015,118800
39065,2016,118400
39065,2017,124000
39065,2018,119700
39065,2019,76900
39065,2020,122900
39065,2021,120000
39065,2022,123600
39065,2023,116000
39065,2024,122500
39065,2025,118100
39069,1951,41000
39069,1952,33500
39069,1953,37100
39069,1954,50600
39069,1955,48000
39069,1956,54700
39069,1957,53800
39069,1958,56500
39069,1959,67100
39069,1960,63700
39069,1961,66900
39069,1962,69500
39069,1963,66700
39069,1964,67700
39069,1965,75100
39069,1966,80400
39069,1967,79200
39069,1968,78900
39069,1969,81100
39069,1970,85200
39069,1971,83900
39069,1972,80600
39069,1973,104000
39069,1974,90400
39069,1975,89400
39069,1976,83500
39069,1977,90000
39069,1978,101600
39069,1979,91000
39069,1980,90900
39069,1981,89500
39069,1982,97700
39069,1983,90700
39069,1984,97500
39069,1985,95300
39069,1986,89200
39069,1987,100000
39069,1988,94800
39069,1989,103100
39069,1990,89800
39069,1991,95100
39069,1992,91700
39069,1993,100300
39069,1994,98500
39069,1995,100100
39069,1996,109800
39069,1997,105300
39069,1998,114400
39069,1999,108900
39069,2000,100400
39069,2001,101100
39069,2002,101300
39069,2003,93700
39069,2004,92200
39069,2005,99200
39069,2006,98600
39069,2007,90600
39069,2008,94000
39069,2009,96000
39069,2010,101800
39069,2011,94100
39069,2012,100400
39069,2013,96300
39069,2014,98900
39069,2015,101900
39069,2016,101900
39069,2017,111000
39069,2018,106100
39069,2019,91000
39069,2020,103800
39069,2021,101600
39069,2022,112600
39069,2023,100600
39069,2024,108800
39069,2025,103300
39091,1951,21600
39091,1952,19200
39091,1953,16800
39091,1954,17300
39091,1955,19700
39091,1956,22400
39091,1957,22600
39091,1958,27600
39091,1959,23500
39091,1960,24200
39091,1961,30300
39091,1962,30900
39091,1963,31600
39091,1964,29900
39091,1965,35000
39091,1966,33300
39091,1967,39100
39091,1968,39700
39091,1969,41200
39091,1970,41300
39091,1971,43500
39091,1972,62500
39091,1973,66500
39091,1974,58700
39091,1975,50900
39091,1976,49700
39091,1977,69800
39091,1978,71200
39091,1979,79000
39091,1980,66900
39091,1981,63200
39091,1982,62500
39091,1983,64400
39091,1984,67800
39091,1985,68000
39091,1986,64000
39091,1987,70300
39091,1988,67100
39091,1989,72800
39091,1990,54900
39091,1991,59600
39091,1992,60500
39091,1993,68900
39091,1994,67200
39091,1995,69700
39091,1996,78500
39091,1997,78200
39091,1998,80100
39091,1999,81600
39091,2000,83500
39091,2001,86800
39091,2002,91700
39091,2003,83300
39091,2004,87800
39091,2005,91500
39091,2006,91200
39091,2007,81900
39091,2008,88200
39091,2009,88300
39091,2010,87400
39091,2011,90700
39091,2012,85100
39091,2013,86200
39091,2014,87100
39091,2015,88600
39091,2016,89200
39091,2017,95800
39091,2018,92800
39091,2019,69400
39091,2020,89300
39091,2021,91000
39091,2022,92700
39091,2023,87100
39091,2024,95300
39091,2025,89500
39097,1951,38100
39097,1952,34900
39097,1953,38000
39097,1954,35900
39097,1955,41000
39097,1956,40800
39097,1957,44400
39097,1958,40500
39097,1959,39000
39097,1960,43000
39097,1961,50300
39097,1962,48800
39097,1963,48300
39097,1964,51600
39097,1965,56200
39097,1966,59000
39097,1967,63400
39097,1968,64800
39097,1969,66700
39097,1970,63600
39097,1971,73900
39097,1972,75300
39097,1973,95500
39097,1974,85000
39097,1975,78000
39097,1976,79400
39097,1977,98300
39097,1978,109800
39097,1979,109800
39097,1980,102000
39097,1981,103800
39097,1982,107300
39097,1983,99500
39097,1984,108800
39097,1985,114200
39097,1986,108600
39097,1987,116700
39097,1988,113100
39097,1989,126600
39097,1990,97000
39097,1991,103600
39097,1992,104000
39097,1993,117300
39097,1994,113100
39097,1995,114300
39097,1996,126900
39097,1997,122500
39097,1998,115800
39097,1999,112500
39097,2000,115300
39097,2001,116200
39097,2002,122800
39097,2003,111500
39097,2004,120400
39097,2005,118900
39097,2006,126800
39097,2007,107900
39097,2008,115900
39097,2009,117300
39097,2010,121000
39097,2011,122900
39097,2012,113900
39097,2013,120000
39097,2014,120800
39097,2015,124400
39097,2016,125000
39097,2017,132000
39097,2018,127600
39097,2019,120800
39097,2020,129900
39097,2021,124100
39097,2022,126100
39097,2023,119000
39097,2024,124200
39097,2025,118000
39103,1951,3700
39103,1952,2300
39103,1953,2800
39103,1954,4500
39103,1955,4500
39103,1956,4100
39103,1957,3600
39103,1958,4000
39103,1959,3900
39103,1960,4400
39103,1961,6100
39103,1962,5600
39103,1963,4400
39103,1964,5900
39103,1965,8200
39103,1966,9200
39103,1967,7800
39103,1968,6900
39103,1969,6200
39103,1970,6500
39103,1971,6900
39103,1972,8600
39103,1973,9300
39103,1974,10800
39103,1975,10800
39103,1976,11400
39103,1977,17000
39103,1978,19600
39103,1979,22600
39103,1980,23000
39103,1981,21400
39103,1982,22100
39103,1983,16600
39103,1984,18300
39103,1985,20000
39103,1986,17000
39103,1987,18600
39103,1988,18400
39103,1989,17900
39103,1990,15700
39103,1991,17700
39103,1992,17400
39103,1993,22100
39103,1994,21800
39103,1995,24000
39103,1996,27800
39103,1997,30900
39103,1998,29800
39103,1999,33400
39103,2000,28900
39103,2001,28800
39103,2002,27300
39103,2003,21500
39103,2004,23700
39103,2005,26000
39103,2006,28900
39103,2007,26500
39103,2008,27100
39103,2009,27000
39103,2010,27900
39103,2011,23900
39103,2012,30900
39103,2013,28600
39103,2014,29200
39103,2015,30200
39103,2016,30900
39103,2017,34100
39103,2018,29100
39103,2019,19700
39103,2020,27400
39103,2021,27500
39103,2022,29200
39103,2023,25200
39103,2024,29100
39103,2025,26600
39109,1951,13100
39109,1952,10200
39109,1953,11400
39109,1954,15200
39109,1955,16000
39109,1956,17100
39109,1957,19000
39109,1958,22600
39109,1959,23400
39109,1960,24800
39109,1961,28000
39109,1962,28600
39109,1963,29500
39109,1964,32500
39109,1965,33700
39109,1966,38100
39109,1967,40200
39109,1968,44000
39109,1969,47100
39109,1970,46000
39109,1971,48000
39109,1972,57000
39109,1973,65400
39109,1974,58100
39109,1975,58400
39109,1976,53400
39109,1977,59600
39109,1978,67800
39109,1979,70000
39109,1980,74600
39109,1981,69900
39109,1982,66800
39109,1983,59400
39109,1984,66700
39109,1985,67400
39109,1986,70700
39109,1987,78100
39109,1988,72400
39109,1989,74500
39109,1990,68200
39109,1991,69300
39109,1992,65100
39109,1993,73800
39109,1994,72500
39109,1995,72900
39109,1996,81800
39109,1997,80500
39109,1998,81700
39109,1999,85900
39109,2000,81600
39109,2001,81100
39109,2002,86000
39109,2003,77200
39109,2004,80000
39109,2005,79900
39109,2006,82200
39109,2007,74900
39109,2008,78500
39109,2009,79600
39109,2010,80900
39109,2011,83800
39109,2012,78100
39109,2013,79600
39109,2014,80400
39109,2015,82100
39109,2016,79900
39109,2017,82900
39109,2018,82800
39109,2019,81600
39109,2020,80700
39109,2021,82300
39109,2022,81700
39109,2023,81400
39109,2024,80400
39109,2025,81900
39113,1951,1600
39113,1952,1100
39113,1953,1300
39113,1954,2500
39113,1955,3000
39113,1956,5000
39113,1957,5900
39113,1958,7400
39113,1959,5000
39113,1960,7000
39113,1961,8400
39113,1962,8100
39113,1963,8100
39113,1964,9200
39113,1965,10800
39113,1966,10000
39113,1967,12500
39113,1968,16500
39113,1969,18600
39113,1970,17300
39113,1971,23900
39113,1972,33500
39113,1973,40800
39113,1974,37500
39113,1975,39300
39113,1976,39100
39113,1977,44300
39113,1978,49000
39113,1979,59200
39113,1980,52500
39113,1981,41300
39113,1982,40500
39113,1983,36700
39113,1984,42800
39113,1985,44400
39113,1986,41800
39113,1987,42500
39113,1988,40400
39113,1989,43000
39113,1990,33500
39113,1991,35300
39113,1992,37200
39113,1993,40800
39113,1994,39600
39113,1995,38400
39113,1996,43300
39113,1997,38800
39113,1998,40400
39113,1999,41300
39113,2000,43500
39113,2001,44100
39113,2002,46700
39113,2003,40400
39113,2004,44500
39113,2005,43200
39113,2006,43700
39113,2007,40400
39113,2008,41600
39113,2009,42600
39113,2010,42900
39113,2011,41800
39113,2012,39200
39113,2013,40700
39113,2014,42100
39113,2015,42900
39113,2016,43600
39113,2017,44500
39113,2018,43400
39113,2019,43700
39113,2020,43500
39113,2021,43100
39113,2022,44400
39113,2023,40600
39113,2024,43900
39113,2025,43400
39123,1951,32500
39123,1952,24200
39123,1953,22600
39123,1954,27100
39123,1955,24400
39123,1956,28500
39123,1957,30200
39123,1958,27800
39123,1959,30800
39123,1960,28600
39123,1961,33000
39123,1962,34500
39123,1963,34300
39123,1964,36300
39123,1965,41000
39123,1966,40200
39123,1967,40700
39123,1968,38300
39123,1969,38700
39123,1970,44800
39123,1971,41500
39123,1972,44800
39123,1973,52800
39123,1974,44800
39123,1975,44600
39123,1976,50800
39123,1977,60200
39123,1978,64200
39123,1979,61700
39123,1980,54200
39123,1981,46500
39123,1982,59100
39123,1983,50500
39123,1984,59500
39123,1985,60800
39123,1986,53600
39123,1987,54000
39123,1988,50800
39123,1989,53300
39123,1990,52300
39123,1991,55700
39123,1992,57100
39123,1993,62800
39123,1994,59500
39123,1995,57500
39123,1996,61700
39123,1997,59300
39123,1998,59800
39123,1999,59000
39123,2000,45400
39123,2001,58100
39123,2002,60000
39123,2003,51900
39123,2004,44800
39123,2005,55200
39123,2006,51200
39123,2007,54500
39123,2008,56400
39123,2009,57500
39123,2010,55800
39123,2011,52800
39123,2012,60000
39123,2013,56300
39123,2014,65000
39123,2015,58900
39123,2016,66300
39123,2017,69900
39123,2018,60900
39123,2019,36300
39123,2020,58100
39123,2021,57700
39123,2022,64100
39123,2023,57500
39123,2024,64900
39123,2025,58300
39125,1951,72500
39125,1952,61700
39125,1953,64200
39125,1954,63100
39125,1955,67000
39125,1956,66700
39125,1957,71400
39125,1958,65300
39125,1959,68300
39125,1960,69700
39125,1961,73900
39125,1962,73900
39125,1963,67200
39125,1964,69300
39125,1965,79000
39125,1966,78200
39125,1967,83200
39125,1968,85700
39125,1969,93100
39125,1970,86200
39125,1971,87800
39125,1972,88800
39125,1973,98600
39125,1974,84900
39125,1975,85200
39125,1976,74000
39125,1977,85000
39125,1978,104400
39125,1979,96500
39125,1980,91300
39125,1981,84700
39125,1982,103400
39125,1983,87800
39125,1984,95500
39125,1985,100300
39125,1986,92600
39125,1987,98000
39125,1988,87400
39125,1989,97900
39125,1990,80500
39125,1991,91600
39125,1992,97700
39125,1993,103600
39125,1994,100100
39125,1995,98100
39125,1996,106800
39125,1997,97900
39125,1998,101400
39125,1999,107600
39125,2000,98400
39125,2001,103800
39125,2002,119700
39125,2003,100900
39125,2004,104200
39125,2005,105800
39125,2006,103700
39125,2007,113500
39125,2008,116600
39125,2009,106800
39125,2010,115800
39125,2011,109800
39125,2012,111800
39125,2013,114500
39125,2014,107900
39125,2015,108300
39125,2016,115900
39125,2017,122000
39125,2018,119300
39125,2019,95000
39125,2020,114900
39125,2021,117500
39125,2022,132000
39125,2023,111500
39125,2024,117700
39125,2025,116300
39129,1951,11700
39129,1952,10200
39129,1953,11500
39129,1954,10400
39129,1955,9400
39129,1956,11900
39129,1957,16600
39129,1958,15900
39129,1959,19000
39129,1960,19100
39129,1961,21500
39129,1962,20900
39129,1963,24800
39129,1964,25500
39129,1965,25000
39129,1966,24500
39129,1967,33500
39129,1968,38000
39129,1969,41200
39129,1970,41100
39129,1971,48100
39129,1972,68400
39129,1973,76900
39129,1974,73000
39129,1975,74500
39129,1976,61600
39129,1977,81000
39129,1978,89500
39129,1979,98500
39129,1980,83500
39129,1981,82000
39129,1982,86000
39129,1983,69500
39129,1984,90800
39129,1985,97300
39129,1986,85700
39129,1987,85400
39129,1988,89500
39129,1989,94100
39129,1990,85700
39129,1991,89400
39129,1992,88500
39129,1993,98400
39129,1994,94600
39129,1995,94000
39129,1996,108000
39129,1997,99100
39129,1998,100900
39129,1999,102500
39129,2000,106800
39129,2001,108500
39129,2002,115800
39129,2003,102200
39129,2004,111500
39129,2005,110000
39129,2006,118500
39129,2007,107100
39129,2008,112500
39129,2009,114800
39129,2010,106000
39129,2011,109400
39129,2012,105800
39129,2013,104000
39129,2014,113900
39129,2015,113900
39129,2016,112000
39129,2017,121800
39129,2018,117300
39129,2019,114300
39129,2020,119200
39129,2021,121000
39129,2022,121100
39129,2023,114000
39129,2024,118500
39129,2025,120200
39135,1951,2000
39135,1952,1500
39135,1953,1500
39135,1954,1100
39135,1955,900
39135,1956,1900
39135,1957,1900
39135,1958,4000
39135,1959,2800
39135,1960,1900
39135,1961,3500
39135,1962,4900
39135,1963,6900
39135,1964,9300
39135,1965,11400
39135,1966,10500
39135,1967,16200
39135,1968,21800
39135,1969,25100
39135,1970,29600
39135,1971,32600
39135,1972,44500
39135,1973,53800
39135,1974,49500
39135,1975,47200
39135,1976,50100
39135,1977,56400
39135,1978,61500
39135,1979,67300
39135,1980,60100
39135,1981,49000
39135,1982,51500
39135,1983,50800
39135,1984,63200
39135,1985,65600
39135,1986,61100
39135,1987,64300
39135,1988,62600
39135,1989,68900
39135,1990,53800
39135,1991,57200
39135,1992,61400
39135,1993,68000
39135,1994,66400
39135,1995,67700
39135,1996,75200
39135,1997,73000
39135,1998,75400
39135,1999,78200
39135,2000,80100
39135,2001,83200
39135,2002,90500
39135,2003,80800
39135,2004,82500
39135,2005,82000
39135,2006,85200
39135,2007,78100
39135,2008,81600
39135,2009,82400
39135,2010,82800
39135,2011,83900
39135,2012,81600
39135,2013,81600
39135,2014,82200
39135,2015,85300
39135,2016,86600
39135,2017,91800
39135,2018,89900
39135,2019,85200
39135,2020,86800
39135,2021,87500
39135,2022,90400
39135,2023,86200
39135,2024,88900
39135,2025,85900
39137,1951,48600
39137,1952,40700
39137,1953,44200
39137,1954,46900
39137,1955,55800
39137,1956,58400
39137,1957,61500
39137,1958,59700
39137,1959,66300
39137,1960,71600
39137,1961,73800
39137,1962,74500
39137,1963,75300
39137,1964,75100
39137,1965,86400
39137,1966,89000
39137,1967,92100
39137,1968,93000
39137,1969,100300
39137,1970,90600
39137,1971,87700
39137,1972,107000
39137,1973,128300
39137,1974,108000
39137,1975,103000
39137,1976,95100
39137,1977,108000
39137,1978,129300
39137,1979,131100
39137,1980,127000
39137,1981,114500
39137,1982,123100
39137,1983,103900
39137,1984,119500
39137,1985,121900
39137,1986,118800
39137,1987,136700
39137,1988,119600
39137,1989,130800
39137,1990,103600
39137,1991,114300
39137,1992,109000
39137,1993,121200
39137,1994,118100
39137,1995,121000
39137,1996,135200
39137,1997,133000
39137,1998,131800
39137,1999,128700
39137,2000,128300
39137,2001,130500
39137,2002,140500
39137,2003,125600
39137,2004,125800
39137,2005,129400
39137,2006,131100
39137,2007,131400
39137,2008,135500
39137,2009,132800
39137,2010,123800
39137,2011,131300
39137,2012,133600
39137,2013,132600
39137,2014,127900
39137,2015,124300
39137,2016,133900
39137,2017,139600
39137,2018,140600
39137,2019,140500
39137,2020,134600
39137,2021,134400
39137,2022,142500
39137,2023,130500
39137,2024,134700
39137,2025,137000
39141,1951,3600
39141,1952,2300
39141,1953,2000
39141,1954,1800
39141,1955,3500
39141,1956,4700
39141,1957,6400
39141,1958,5300
39141,1959,5000
39141,1960,5700
39141,1961,8000
39141,1962,7400
39141,1963,8700
39141,1964,9200
39141,1965,8700
39141,1966,7900
39141,1967,11400
39141,1968,14200
39141,1969,15100
39141,1970,16000
39141,1971,19300
39141,1972,25400
39141,1973,37600
39141,1974,35500
39141,1975,40700
39141,1976,27900
39141,1977,46500
39141,1978,47600
39141,1979,59400
39141,1980,51200
39141,1981,45500
39141,1982,40700
39141,1983,40300
39141,1984,47800
39141,1985,47900
39141,1986,43000
39141,1987,43800
39141,1988,41400
39141,1989,47100
39141,1990,41000
39141,1991,48200
39141,1992,45600
39141,1993,52500
39141,1994,51600
39141,1995,52000
39141,1996,57000
39141,1997,55300
39141,1998,59100
39141,1999,58600
39141,2000,61400
39141,2001,64300
39141,2002,63500
39141,2003,64200
39141,2004,61500
39141,2005,64200
39141,2006,62100
39141,2007,59000
39141,2008,59400
39141,2009,61500
39141,2010,55900
39141,2011,56900
39141,2012,55500
39141,2013,57800
39141,2014,61800
39141,2015,64400
39141,2016,60900
39141,2017,65400
39141,2018,63200
39141,2019,61500
39141,2020,62100
39141,2021,61900
39141,2022,64200
39141,2023,61100
39141,2024,60500
39141,2025,63200
39151,1951,300
39151,1952,200
39151,1953,100
39151,1954,200
39151,1955,100
39151,1956,100
39151,1957,100
39151,1958,100
39151,1959,200
39151,1960,200
39151,1961,700
39151,1962,700
39151,1963,600
39151,1964,500
39151,1965,1000
39151,1966,1200
39151,1967,900
39151,1968,900
39151,1969,700
39151,1970,1600
39151,1971,1800
39151,1972,2000
39151,1973,2800
39151,1974,3700
39151,1975,4000
39151,1976,5200
39151,1977,5600
39151,1978,7200
39151,1979,9400
39151,1980,8600
39151,1981,10400
39151,1982,9000
39151,1983,8700
39151,1984,8900
39151,1985,9100
39151,1986,9900
39151,1987,11800
39151,1988,10900
39151,1989,9700
39151,1990,8700
39151,1991,11000
39151,1992,10500
39151,1993,13100
39151,1994,13800
39151,1995,16100
39151,1996,19000
39151,1997,21300
39151,1998,20100
39151,1999,22200
39151,2000,25000
39151,2001,26200
39151,2002,24500
39151,2003,23000
39151,2004,24300
39151,2005,25500
39151,2006,26600
39151,2007,26200
39151,2008,27200
39151,2009,26200
39151,2010,27900
39151,2011,27700
39151,2012,28400
39151,2013,24300
39151,2014,26300
39151,2015,26400
39151,2016,27000
39151,2017,28000
39151,2018,30600
39151,2019,26900
39151,2020,30300
39151,2021,29900
39151,2022,32000
39151,2023,28500
39151,2024,34200
39151,2025,30400
39155,1951,900
39155,1952,900
39155,1953,1000
39155,1954,1200
39155,1955,1300
39155,1956,600
39155,1957,1000
39155,1958,1000
39155,1959,1000
39155,1960,700
39155,1961,1100
39155,1962,1300
39155,1963,1200
39155,1964,900
39155,1965,1000
39155,1966,2000
39155,1967,1700
39155,1968,1200
39155,1969,900
39155,1970,1600
39155,1971,1300
39155,1972,1300
39155,1973,1900
39155,1974,3600
39155,1975,4000
39155,1976,3200
39155,1977,5100
39155,1978,6600
39155,1979,7400
39155,1980,7700
39155,1981,8700
39155,1982,10900
39155,1983,9500
39155,1984,12900
39155,1985,12900
39155,1986,10500
39155,1987,11300
39155,1988,10800
39155,1989,11400
39155,1990,9200
39155,1991,12000
39155,1992,13100
39155,1993,16600
39155,1994,16700
39155,1995,18400
39155,1996,21400
39155,1997,23500
39155,1998,23100
39155,1999,23100
39155,2000,23300
39155,2001,23400
39155,2002,23800
39155,2003,22200
39155,2004,22700
39155,2005,24000
39155,2006,23300
39155,2007,24100
39155,2008,25200
39155,2009,26200
39155,2010,26200
39155,2011,25800
39155,2012,27300
39155,2013,26900
39155,2014,27700
39155,2015,25300
39155,2016,26000
39155,2017,27500
39155,2018,28400
39155,2019,27400
39155,2020,27800
39155,2021,27200
39155,2022,28100
39155,2023,28100
39155,2024,30200
39155,2025,28600
39165,1951,7900
39165,1952,5200
39165,1953,6000
39165,1954,4500
39165,1955,5700
39165,1956,5300
39165,1957,6500
39165,1958,6600
39165,1959,7200
39165,1960,8100
39165,1961,11000
39165,1962,14400
39165,1963,13500
39165,1964,18700
39165,1965,20000
39165,1966,21000
39165,1967,23400
39165,1968,21900
39165,1969,23200
39165,1970,18500
39165,1971,25000
39165,1972,28100
39165,1973,38800
39165,1974,38100
39165,1975,36600
39165,1976,33400
39165,1977,40600
39165,1978,49900
39165,1979,60200
39165,1980,54000
39165,1981,41900
39165,1982,41600
39165,1983,36400
39165,1984,44100
39165,1985,46800
39165,1986,35600
39165,1987,35700
39165,1988,35400
39165,1989,41800
39165,1990,30100
39165,1991,33900
39165,1992,36700
39165,1993,40400
39165,1994,39200
39165,1995,39200
39165,1996,43900
39165,1997,40900
39165,1998,43600
39165,1999,40000
39165,2000,40000
39165,2001,40700
39165,2002,41000
39165,2003,35500
39165,2004,38000
39165,2005,37700
39165,2006,40300
39165,2007,35900
39165,2008,36500
39165,2009,39600
