county_fips,latitude,longitude,weight
17177,42.3,-89.6,0.06263405091116321
17177,42.3,-89.5,0.06263405091116542
17177,42.3,-89.4,0.032879875689988625
17177,42.4,-89.9,0.046482455909218415
17177,42.4,-89.8,0.06253594420483927
17177,42.4,-89.7,0.06253594420484115
17177,42.4,-89.6,0.06253594420484437
17177,42.4,-89.5,0.06253594420483828
17177,42.4,-89.4,0.03214481615312843
17177,42.5,-89.9,0.026483686980942542
17177,42.5,-89.8,0.034623540298827436
17177,42.5,-89.7,0.034430068922017575
17177,42.5,-89.6,0.03343626235974219
17177,42.5,-89.5,0.03224815499899271
17177,42.5,-89.4,0.015663402930346407
17179,40.3,-89.7,0.011029321030064926
17179,40.3,-89.6,0.016459879768859376
17179,40.3,-89.5,0.015600165400034704
17179,40.3,-89.4,0.014567559206295896
17179,40.3,-89.3,0.011995796199212308
17179,40.4,-89.9,0.004942082805202859
17179,40.4,-89.8,0.00840308006949397
17179,40.4,-89.7,0.03940937017674792
17179,40.4,-89.6,0.05531896496225556
17179,40.4,-89.5,0.05531896496225747
17179,40.4,-89.4,0.05531896496225672
17179,40.4,-89.3,0.047011117698612256
17179,40.5,-89.9,0.014686928120660728
17179,40.5,-89.8,0.05074299903445729
17179,40.5,-89.7,0.05523798854996049
17179,40.5,-89.6,0.05523798854995974
17179,40.5,-89.5,0.05523798854995843
17179,40.5,-89.4,0.05523798854995826
17179,40.5,-89.3,0.045924085317354896
17179,40.6,-89.8,0.00037014672835089654
17179,40.6,-89.7,0.005479153912620767
17179,40.6,-89.6,0.050417267927019574
17179,40.6,-89.5,0.055156840812781674
17179,40.6,-89.4,0.055156840812778954
17179,40.6,-89.3,0.0335572587668539
17179,40.7,-89.6,0.013705019177386178
17179,40.7,-89.5,0.053563502113600114
17179,40.7,-89.4,0.053939423032688893
17179,40.7,-89.3,0.01097331280231529
17189,38.2,-89.7,0.010871312491566905
17189,38.2,-89.6,0.020571259310847426
17189,38.2,-89.5,0.02197442212186765
17189,38.2,-89.4,0.023442621462098252
17189,38.2,-89.3,0.02399080079781161
17189,38.2,-89.2,0.024178686722032237
17189,38.2,-89.1,0.0006707124326719163
17189,38.3,-89.7,0.0356923892122694
17189,38.3,-89.6,0.06648143053055015
17189,38.3,-89.5,0.06648143053055196
17189,38.3,-89.4,0.0664814305305514
17189,38.3,-89.3,0.06648143053056067
17189,38.3,-89.2,0.06648143053055282
17189,38.3,-89.1,0.002505813640200533
17189,38.4,-89.7,0.02926059439691399
17189,38.4,-89.6,0.06591229585529862
17189,38.4,-89.5,0.0663912064665519
17189,38.4,-89.4,0.06639120646654842
17189,38.4,-89.3,0.0663912064665583
17189,38.4,-89.2,0.06639120646655185
17189,38.4,-89.1,0.0030969988782881485
17189,38.5,-89.6,0.012979940283345877
17189,38.5,-89.5,0.01711792248776814
17189,38.5,-89.4,0.03135838949549367
17189,38.5,-89.3,0.03940100903354568
17189,38.5,-89.2,0.037011195540164396
17189,38.5,-89.1,0.0019916573188380454
17201,42.2,-89.4,0.015243809175151633
17201,42.2,-89.3,0.032154776566501106
17201,42.2,-89.2,0.039808076307317905
17201,42.2,-89.1,0.06780613830199449
17201,42.2,-89.0,0.06710907987518384
17201,42.2,-88.9,0.006486639742924887
17201,42.3,-89.4,0.03236112663389491
17201,42.3,-89.3,0.06812181611701698
17201,42.3,-89.2,0.0681218161170098
17201,42.3,-89.1,0.0681218161170109
17201,42.3,-89.0,0.06812181611700903
17201,42.3,-88.9,0.006382536497330274
17201,42.4,-89.4,0.03305388692906921
17201,42.4,-89.3,0.06801511366187019
17201,42.4,-89.2,0.06801511366185777
17201,42.4,-89.1,0.06801511366186265
17201,42.4,-89.0,0.06801511366186247
17201,42.4,-88.9,0.006390011958568494
17201,42.5,-89.4,0.0172457410426689
17201,42.5,-89.3,0.0332588592787795
17201,42.5,-89.2,0.032376783680491655
17201,42.5,-89.1,0.03166780888559093
17201,42.5,-89.0,0.031194943259646418
17201,42.5,-88.9,0.002912062749386101
17203,40.6,-89.3,0.020628813676868828
17203,40.6,-89.2,0.03638506597427723
17203,40.6,-89.1,0.02205395384930685
17203,40.6,-89.0,0.0008037264076566136
17203,40.7,-89.6,8.96096023481906e-05
17203,40.7,-89.5,0.0016001782533892354
17203,40.7,-89.4,0.0013777452216723453
17203,40.7,-89.3,0.05348267292920888
17203,40.7,-89.2,0.06678999042224561
17203,40.7,-89.1,0.06678999042223999
17203,40.7,-89.0,0.03711431860891754
17203,40.8,-89.6,0.0036176925281292335
17203,40.8,-89.5,0.06246759329460828
17203,40.8,-89.4,0.06669116797395051
17203,40.8,-89.3,0.06669116797395923
17203,40.8,-89.2,0.06669116797395218
17203,40.8,-89.1,0.06669116797395364
17203,40.8,-89.0,0.06604200895623939
17203,40.8,-88.9,0.012838337485294745
17203,40.9,-89.5,0.02166287423548927
17203,40.9,-89.4,0.047885661392553985
17203,40.9,-89.3,0.04921612927907374
17203,40.9,-89.2,0.05075728618628688
17203,40.9,-89.1,0.050904015707635565
17203,40.9,-89.0,0.051023716823497794
17203,40.9,-88.9,0.009703946847244302
18003,40.9,-85.3,0.015486151365229921
18003,40.9,-85.2,0.01820895304819024
18003,40.9,-85.1,0.01780337384539738
18003,40.9,-85.0,0.0170450589615746
18003,40.9,-84.9,0.01616440397602067
18003,40.9,-84.8,0.007199446657082684
18003,41.0,-85.3,0.04687329918305691
18003,41.0,-85.2,0.054657136221240285
18003,41.0,-85.1,0.054657136221242054
18003,41.0,-85.0,0.054657136221238925
18003,41.0,-84.9,0.054657136221242776
18003,41.0,-84.8,0.025535401012942816
18003,41.1,-85.3,0.04758030562277246
18003,41.1,-85.2,0.05457539451358803
18003,41.1,-85.1,0.05457539451358742
18003,41.1,-85.0,0.05457539451358925
18003,41.1,-84.9,0.05457539451358801
18003,41.1,-84.8,0.025430019888580502
18003,41.2,-85.3,0.03709280843061257
18003,41.2,-85.2,0.054493483351222026
18003,41.2,-85.1,0.05449348335122143
18003,41.2,-85.0,0.05449348335122396
18003,41.2,-84.9,0.054493483351226085
18003,41.2,-84.8,0.025344839039240678
18003,41.3,-85.3,0.00446542005197821
18003,41.3,-85.2,0.007731473085963972
18003,41.3,-85.1,0.00840643042550472
18003,41.3,-85.0,0.009218467626333183
18003,41.3,-84.9,0.010328024974726608
18003,41.3,-84.8,0.0051820664605816864
18007,40.5,-87.5,0.04995822170768511
18007,40.5,-87.4,0.06546263613110881
18007,40.5,-87.3,0.0658354431946898
18007,40.5,-87.2,0.06640385918373952
18007,40.5,-87.1,0.03702612505909409
18007,40.6,-87.5,0.06805112002852978
18007,40.6,-87.4,0.08927980820395913
18007,40.6,-87.3,0.08927980820396529
18007,40.6,-87.2,0.08927980820396283
18007,40.6,-87.1,0.048011683973091066
18007,40.7,-87.5,0.05897087353299932
18007,40.7,-87.4,0.0771928625383585
18007,40.7,-87.3,0.07716963886695807
18007,40.7,-87.2,0.07726968731705663
18007,40.7,-87.1,0.04080842385480208
18011,39.9,-86.7,0.010592443584193366
18011,39.9,-86.6,0.023596453305791198
18011,39.9,-86.5,0.023460402783252385
18011,39.9,-86.4,0.02273894978322004
18011,39.9,-86.3,0.02204113995607219
18011,39.9,-86.2,0.001912045137045785
18011,40.0,-86.7,0.039368567162032346
18011,40.0,-86.6,0.08650450951533709
18011,40.0,-86.5,0.08650450951533414
18011,40.0,-86.4,0.08650450951533009
18011,40.0,-86.3,0.08650450951532467
18011,40.0,-86.2,0.0076567839044080375
18011,40.1,-86.7,0.03950245469952184
18011,40.1,-86.6,0.08637968547426261
18011,40.1,-86.5,0.08637968547426327
18011,40.1,-86.4,0.08637968547426499
18011,40.1,-86.3,0.086379685474263
18011,40.1,-86.2,0.007166579134997497
18011,40.2,-86.7,0.011400375636698821
18011,40.2,-86.6,0.024239839739413564
18011,40.2,-86.5,0.023537730601896283
18011,40.2,-86.4,0.023676222592840537
18011,40.2,-86.3,0.02550304562202496
18011,40.2,-86.2,0.0020701863982113384
18019,38.3,-85.8,0.02642085471877483
18019,38.3,-85.7,0.059255751140427346
18019,38.3,-85.6,0.0005993890105719835
18019,38.4,-86.0,0.01844885246301506
18019,38.4,-85.9,0.04578106365316035
18019,38.4,-85.8,0.06479348729091199
18019,38.4,-85.7,0.09946240111465716
18019,38.4,-85.6,0.023434138990437326
18019,38.5,-86.0,0.017648848154794738
18019,38.5,-85.9,0.06235402172039909
18019,38.5,-85.8,0.09925924131012244
18019,38.5,-85.7,0.0993269267656747
18019,38.5,-85.6,0.09839913983339112
18019,38.5,-85.5,0.07155144053820676
18019,38.5,-85.4,0.007921297389012294
18019,38.6,-85.8,0.035978435794366624
18019,38.6,-85.7,0.05517741553109666
18019,38.6,-85.6,0.05545824556479011
18019,38.6,-85.5,0.04774979758812676
18019,38.6,-85.4,0.010979251428062647
18027,38.5,-87.2,0.006748585777381869
18027,38.5,-87.1,0.02489481554974123
18027,38.5,-87.0,0.0367892671967399
18027,38.5,-86.9,0.011131995273840784
18027,38.6,-87.3,0.0003700078374505138
18027,38.6,-87.2,0.08002307886720186
18027,38.6,-87.1,0.08546478018525291
18027,38.6,-87.0,0.08546478018526517
18027,38.6,-86.9,0.022293453053787295
18027,38.7,-87.3,0.009378526563735048
18027,38.7,-87.2,0.0838335608734074
18027,38.7,-87.1,0.08534752453274719
18027,38.7,-87.0,0.08534752453275235
18027,38.7,-86.9,0.022551813637744854
18027,38.8,-87.3,0.0009559820551837707
18027,38.8,-87.2,0.06104890120920327
18027,38.8,-87.1,0.08446350381786208
18027,38.8,-87.0,0.08523000502919607
18027,38.8,-86.9,0.028205063176996507
18027,38.9,-87.1,0.03451685886113477
18027,38.9,-87.0,0.04495908921497068
18027,38.9,-86.9,0.020980882568404413
18031,39.1,-85.7,0.006921558805831643
18031,39.1,-85.6,0.01716688201365678
18031,39.1,-85.5,0.0008303022075066228
18031,39.2,-85.7,0.03679532217296112
18031,39.2,-85.6,0.09918231694584921
18031,39.2,-85.5,0.08260596584507904
18031,39.2,-85.4,0.03392492925780131
18031,39.2,-85.3,0.0007930993405285787
18031,39.3,-85.7,0.035474007893262105
18031,39.3,-85.6,0.09904325833397189
18031,39.3,-85.5,0.09904325833397042
18031,39.3,-85.4,0.09904325833397581
18031,39.3,-85.3,0.04963601192769645
18031,39.4,-85.7,3.271636437219565e-05
18031,39.4,-85.6,0.07929487465191931
18031,39.4,-85.5,0.09890389319922237
18031,39.4,-85.4,0.09890389319922166
18031,39.4,-85.3,0.0526527741989668
18031,39.5,-85.6,0.002346622315992887
18031,39.5,-85.5,0.0027166041660472515
18031,39.5,-85.4,0.003067476181303315
18031,39.5,-85.3,0.0016209743108632094
18041,39.5,-85.3,0.020218651927091793
18041,39.5,-85.2,0.04100297472415222
18041,39.5,-85.1,0.04019111504469167
18041,39.5,-85.0,0.005607717967302382
18041,39.6,-85.3,0.08452711441784132
18041,39.6,-85.2,0.17116568840250668
18041,39.6,-85.1,0.1711656884025098
18041,39.6,-85.0,0.02435793936784648
18041,39.7,-85.3,0.08714042471096416
18041,39.7,-85.2,0.15018229502650998
18041,39.7,-85.1,0.11102820362643051
18041,39.7,-85.0,0.016846541704791277
18041,39.8,-85.3,0.03329653647063881
18041,39.8,-85.2,0.0432691082067229
18047,39.3,-85.3,0.0308779757624324
18047,39.3,-85.2,0.04125635476749589
18047,39.3,-85.1,0.03808477050843983
18047,39.3,-85.0,0.04085848526613764
18047,39.3,-84.9,0.04169972967158423
18047,39.3,-84.8,0.013088961819023236
18047,39.4,-85.3,0.04413815585587644
18047,39.4,-85.2,0.09438550995396178
18047,39.4,-85.1,0.09438550995396497
18047,39.4,-85.0,0.09438550995396579
18047,39.4,-84.9,0.0943855099539633
18047,39.4,-84.8,0.030847524431320904
18047,39.5,-85.3,0.034256401418491934
18047,39.5,-85.2,0.07170597123992868
18047,39.5,-85.1,0.07215238738426394
18047,39.5,-85.0,0.07044810145406148
18047,39.5,-84.9,0.06961820178597433
18047,39.5,-84.8,0.023424938819113214
18057,39.9,-86.2,0.019339000598570008
18057,39.9,-86.1,0.020984256344529124
18057,39.9,-86.0,0.02088519904206766
18057,39.9,-85.9,0.01742705765165382
18057,40.0,-86.2,0.08290865684665169
18057,40.0,-86.1,0.09095979166837469
18057,40.0,-86.0,0.09095979166838179
18057,40.0,-85.9,0.0797620474897402
18057,40.1,-86.2,0.08329285594930007
18057,40.1,-86.1,0.09082853875643707
18057,40.1,-86.0,0.09082853875643074
18057,40.1,-85.9,0.07887085836306308
18057,40.2,-86.2,0.05568855385891456
18057,40.2,-86.1,0.0611488026875867
18057,40.2,-86.0,0.06176587412985516
18057,40.2,-85.9,0.054350176188443594
18059,39.7,-86.0,0.0010878408638611144
18059,39.7,-85.9,0.06221594182848245
18059,39.7,-85.8,0.06132456636310337
18059,39.7,-85.7,0.06140368091337982
18059,39.7,-85.6,0.010570262661737212
18059,39.8,-86.0,0.0032928031950539517
18059,39.8,-85.9,0.11958281642547888
18059,39.8,-85.8,0.1195828164254752
18059,39.8,-85.7,0.11958281642547433
18059,39.8,-85.6,0.047753304945457736
18059,39.9,-86.0,0.0008889330239101722
18059,39.9,-85.9,0.08744586223207106
18059,39.9,-85.8,0.1128434492165635
18059,39.9,-85.7,0.11386651931229744
18059,39.9,-85.6,0.07855838616765372
18063,39.6,-86.7,0.006997869513395753
18063,39.6,-86.6,0.04319353132243225
18063,39.6,-86.5,0.04017172645474936
18063,39.6,-86.4,0.017405452860188547
18063,39.6,-86.3,0.003848177307694739
18063,39.7,-86.7,0.03339875753541066
18063,39.7,-86.6,0.08994716204112523
18063,39.7,-86.5,0.0899471620411221
18063,39.7,-86.4,0.0899471620411163
18063,39.7,-86.3,0.021112703060185364
18063,39.8,-86.7,0.03304415746792462
18063,39.8,-86.6,0.0898187610065638
18063,39.8,-86.5,0.08981876100657032
18063,39.8,-86.4,0.08981876100657592
18063,39.8,-86.3,0.02064113420883035
18063,39.9,-86.7,0.028435597505423665
18063,39.9,-86.6,0.06525985369595114
18063,39.9,-86.5,0.06540071152948851
18063,39.9,-86.4,0.06614765688986964
18063,39.9,-86.3,0.01564490150538177
18067,40.4,-86.4,0.00577457093980552
18067,40.4,-86.3,0.06003807316181231
18067,40.4,-86.2,0.06031128912058296
18067,40.4,-86.1,0.05612634525286365
18067,40.4,-86.0,0.05456586375440545
18067,40.4,-85.9,0.04709863404096003
18067,40.5,-86.4,0.031240907400051792
18067,40.5,-86.3,0.12366341603436341
18067,40.5,-86.2,0.12366341603436916
18067,40.5,-86.1,0.12366341603437457
18067,40.5,-86.0,0.12366341603436189
18067,40.5,-85.9,0.10707121463771697
18067,40.6,-86.4,0.0034360350604024825
18067,40.6,-86.3,0.014353835131603479
18067,40.6,-86.2,0.015256504990085625
18067,40.6,-86.1,0.01645934346781964
18067,40.6,-86.0,0.017578061713601597
18067,40.6,-85.9,0.01603565719081941
18069,40.7,-85.6,0.080948782186694
18069,40.7,-85.5,0.0902925608686736
18069,40.7,-85.4,0.08974658777430608
18069,40.7,-85.3,0.013466686822305767
18069,40.8,-85.6,0.08486260829823021
18069,40.8,-85.5,0.09331482911772973
18069,40.8,-85.4,0.09331482911773381
18069,40.8,-85.3,0.013654241783895238
18069,40.9,-85.6,0.08566690457316635
18069,40.9,-85.5,0.09317626635654393
18069,40.9,-85.4,0.09317626635653577
18069,40.9,-85.3,0.013263315856018372
18069,41.0,-85.6,0.04590966414191713
18069,41.0,-85.5,0.05040198605098025
18069,41.0,-85.4,0.051388356530057945
18069,41.0,-85.3,0.0074161141652117814
18085,41.0,-86.0,0.0034141076079815123
18085,41.0,-85.9,0.00459426489822976
18085,41.0,-85.8,0.004033782680274594
18085,41.0,-85.7,0.001935521195226294
18085,41.1,-86.1,0.011131331281981379
18085,41.1,-86.0,0.05764871911054468
18085,41.1,-85.9,0.06496916065005505
18085,41.1,-85.8,0.06496916065005717
18085,41.1,-85.7,0.041881497177618604
18085,41.2,-86.1,0.0065071171180870685
18085,41.2,-86.0,0.06487164968354321
18085,41.2,-85.9,0.0648716496835461
18085,41.2,-85.8,0.06487164968354375
18085,41.2,-85.7,0.057240390112865476
18085,41.3,-86.1,0.004648283265756738
18085,41.3,-86.0,0.06477393725610438
18085,41.3,-85.9,0.06477393725609996
18085,41.3,-85.8,0.06477393725609594
18085,41.3,-85.7,0.06342634803384181
18085,41.4,-86.1,0.004797923040159229
18085,41.4,-86.0,0.05532232614730073
18085,41.4,-85.9,0.05533892080043215
18085,41.4,-85.8,0.055182878984335215
18085,41.4,-85.7,0.054021506426319144
18087,41.5,-85.7,0.001234281137897887
18087,41.5,-85.6,0.023945579310402025
18087,41.5,-85.5,0.022992065399671184
18087,41.5,-85.4,0.02241464497940589
18087,41.5,-85.3,0.02198179598243015
18087,41.5,-85.2,0.012224594711476846
18087,41.6,-85.7,0.005907653424994453
18087,41.6,-85.6,0.09241733997090164
18087,41.6,-85.5,0.09241733997090804
18087,41.6,-85.4,0.09241733997090185
18087,41.6,-85.3,0.09241733997089883
18087,41.6,-85.2,0.05137327462436442
18087,41.7,-85.7,0.007936984778613468
18087,41.7,-85.6,0.09227613949472811
18087,41.7,-85.5,0.09227613949472059
18087,41.7,-85.4,0.09227613949472008
18087,41.7,-85.3,0.09227613949472142
18087,41.7,-85.2,0.05019735564174381
18087,41.8,-85.7,0.0008150093065331499
18087,41.8,-85.6,0.008459052268542004
18087,41.8,-85.5,0.008723368139376178
18087,41.8,-85.4,0.009021134062663994
18087,41.8,-85.3,0.009177676525041938
18087,41.8,-85.2,0.004821611844342095
18091,41.2,-86.9,0.0007418051974246649
18091,41.3,-86.9,0.04434211849633423
18091,41.3,-86.8,0.03934006508597821
18091,41.3,-86.7,0.0028400480496450844
18091,41.4,-86.9,0.047678904921935675
18091,41.4,-86.8,0.05937336947807622
18091,41.4,-86.7,0.03626640061672231
18091,41.4,-86.6,0.010382019046037349
18091,41.4,-86.5,0.002578697955336087
18091,41.5,-86.9,0.047262091225103164
18091,41.5,-86.8,0.05928329913974387
18091,41.5,-86.7,0.059283299139740675
18091,41.5,-86.6,0.05928329913974235
18091,41.5,-86.5,0.01954980759432914
18091,41.6,-86.9,0.04839106502634774
18091,41.6,-86.8,0.059193044594574966
18091,41.6,-86.7,0.05919304459457805
18091,41.6,-86.6,0.05919304459457601
18091,41.6,-86.5,0.03639154406065698
18091,41.7,-86.9,0.039457018094878026
18091,41.7,-86.8,0.05909772006817854
18091,41.7,-86.7,0.05910260608935959
18091,41.7,-86.6,0.059102606089362034
18091,41.7,-86.5,0.014585980389666511
18091,41.8,-86.8,0.005186081540020985
18091,41.8,-86.7,0.005799743489653031
18091,41.8,-86.6,0.00566228886635817
18091,41.8,-86.5,0.0014389874156402823
18095,39.9,-85.9,0.000634923062869177
18095,39.9,-85.8,0.0044526631131517605
18095,39.9,-85.7,0.00375909515651343
18095,39.9,-85.6,0.00254214286651494
18095,40.0,-85.9,0.009951440950612827
18095,40.0,-85.8,0.08083601314937058
18095,40.0,-85.7,0.08083601314936753
18095,40.0,-85.6,0.05961998315460048
18095,40.1,-85.9,0.01062679665140259
18095,40.1,-85.8,0.08071936861972223
18095,40.1,-85.7,0.08071936861972252
18095,40.1,-85.6,0.059651798545787796
18095,40.2,-85.9,0.00986654637903365
18095,40.2,-85.8,0.08060247391449667
18095,40.2,-85.7,0.08060247391449467
18095,40.2,-85.6,0.0598681210622824
18095,40.3,-85.9,0.008893409971080605
18095,40.3,-85.8,0.08048532935071313
18095,40.3,-85.7,0.08048532935071562
18095,40.3,-85.6,0.058739113427597564
18095,40.4,-85.9,0.0027662378979309457
18095,40.4,-85.8,0.02310384078729262
18095,40.4,-85.7,0.02321385444682145
18095,40.4,-85.6,0.017023662457904834
18113,41.3,-85.7,0.0012366192715343406
18113,41.3,-85.6,0.04713309113591478
18113,41.3,-85.5,0.0692313713146257
18113,41.3,-85.4,0.07322060026559765
18113,41.3,-85.3,0.07386782610504503
18113,41.3,-85.2,0.04216194617747336
18113,41.4,-85.7,0.0029645446427162847
18113,41.4,-85.6,0.08590911280668813
18113,41.4,-85.5,0.08590911280668737
18113,41.4,-85.4,0.08590911280668527
18113,41.4,-85.3,0.08590911280668573
18113,41.4,-85.2,0.04881899900463474
18113,41.5,-85.7,0.0024383817171676698
18113,41.5,-85.6,0.06358711145423226
18113,41.5,-85.5,0.06447078486103869
18113,41.5,-85.4,0.0650059118939917
18113,41.5,-85.3,0.0654070566948068
18113,41.5,-85.2,0.03681930423447451
18145,39.3,-86.0,4.837312130846213e-05
18145,39.3,-85.9,0.001300976968539192
18145,39.3,-85.8,6.483182266061222e-05
18145,39.4,-86.0,0.0023223225653175037
18145,39.4,-85.9,0.0894571000633981
18145,39.4,-85.8,0.08935437396442956
18145,39.4,-85.7,0.08937584545504207
18145,39.4,-85.6,0.017736065564154566
18145,39.5,-86.0,0.0011975758266294875
18145,39.5,-85.9,0.08933076946693791
18145,39.5,-85.8,0.08933076946693867
18145,39.5,-85.7,0.08933076946693894
18145,39.5,-85.6,0.017630147844776404
18145,39.6,-86.0,0.001998670549221537
18145,39.6,-85.9,0.0892041623062675
18145,39.6,-85.8,0.0892041623062664
18145,39.6,-85.7,0.08920416230626677
18145,39.6,-85.6,0.015925744750671288
18145,39.7,-86.0,0.0008382009037476606
18145,39.7,-85.9,0.04279876135787065
18145,39.7,-85.8,0.04346179938188538
18145,39.7,-85.7,0.043402951054639406
18145,39.7,-85.6,0.007481463486091928
18183,41.0,-85.7,0.017254151539726918
18183,41.0,-85.6,0.05043777827034794
18183,41.0,-85.5,0.04892765906796317
18183,41.0,-85.4,0.04779571785397502
18183,41.0,-85.3,0.006694465033277697
18183,41.1,-85.7,0.037884728365473415
18183,41.1,-85.6,0.10660840609957743
18183,41.1,-85.5,0.10660840609957434
18183,41.1,-85.4,0.10660840609957499
18183,41.1,-85.3,0.01366431308140091
18183,41.2,-85.7,0.01252219377966322
18183,41.2,-85.6,0.10644839958858816
18183,41.2,-85.5,0.10644839958859045
18183,41.2,-85.4,0.10644839958859563
18183,41.2,-85.3,0.03399074317055609
18183,41.3,-85.7,0.0006836182740671717
18183,41.3,-85.6,0.04806243276339617
18183,41.3,-85.5,0.020763432242432843
18183,41.3,-85.4,0.015835358096836078
18183,41.3,-85.3,0.0063129913963824134
19009,41.5,-95.0,0.03324028226814439
19009,41.5,-94.9,0.036703793374341945
19009,41.5,-94.8,0.03685443460558781
19009,41.5,-94.7,0.018241640584683427
19009,41.6,-95.1,0.016452397578626536
19009,41.6,-95.0,0.07679421918636944
19009,41.6,-94.9,0.08063500193841833
19009,41.6,-94.8,0.0806350019384136
19009,41.6,-94.7,0.02295776452912195
19009,41.7,-95.1,0.034686394449852484
19009,41.7,-95.0,0.08051180318941784
19009,41.7,-94.9,0.08051180318941917
19009,41.7,-94.8,0.08051180318942061
19009,41.7,-94.7,0.00465440968400827
19009,41.8,-95.1,0.03465521899267088
19009,41.8,-95.0,0.08038835418032482
19009,41.8,-94.9,0.08038835418032435
19009,41.8,-94.8,0.08038835418032399
19009,41.8,-94.7,0.004607790272070927
19009,41.9,-95.1,0.004572418529249222
19009,41.9,-95.0,0.0104510780219008
19009,41.9,-94.9,0.01038824721269174
19009,41.9,-94.8,0.010250916976062138
19009,41.9,-94.7,0.0005185177485554478
19013,42.3,-92.5,0.027282396066364362
19013,42.3,-92.4,0.03252490235026367
19013,42.3,-92.3,0.03242409185801767
19013,42.3,-92.2,0.03244775797362071
19013,42.3,-92.1,0.02771521851328858
19013,42.4,-92.5,0.05172921844468835
19013,42.4,-92.4,0.06166643964398096
19013,42.4,-92.3,0.061666439643979214
19013,42.4,-92.2,0.061666439643979734
19013,42.4,-92.1,0.05269235315978956
19013,42.5,-92.6,0.002142290137138416
19013,42.5,-92.5,0.05964560076356282
19013,42.5,-92.4,0.06156950509361591
19013,42.5,-92.3,0.0615695050936158
19013,42.5,-92.2,0.06156950509361323
19013,42.5,-92.1,0.04386046129561345
19013,42.6,-92.6,0.0025357287213560605
19013,42.6,-92.5,0.056720477499812905
19013,42.6,-92.4,0.05672776870541376
19013,42.6,-92.3,0.05669472580764241
19013,42.6,-92.2,0.05665278605874181
19013,42.6,-92.1,0.038496388431900556
19015,41.9,-94.2,0.007765460007709067
19015,41.9,-94.1,0.053851819889613864
19015,41.9,-94.0,0.05389807350888125
19015,41.9,-93.9,0.05380328432373802
19015,41.9,-93.8,0.05370690674540226
19015,41.9,-93.7,0.027894899743119993
19015,42.0,-94.2,0.009009727372593077
19015,42.0,-94.1,0.061942487043553075
19015,42.0,-94.0,0.06194248704355285
19015,42.0,-93.9,0.06194248704355404
19015,42.0,-93.8,0.061942487043561846
19015,42.0,-93.7,0.031904398722026904
19015,42.1,-94.2,0.009118816075161608
19015,42.1,-94.1,0.06184649190856164
19015,42.1,-94.0,0.061846491908564574
19015,42.1,-93.9,0.06184649190856173
19015,42.1,-93.8,0.06184649190856937
19015,42.1,-93.7,0.03175823754557267
19015,42.2,-94.2,0.00547952885034469
19015,42.2,-94.1,0.03704664563454619
19015,42.2,-94.0,0.036989163393879476
19015,42.2,-93.9,0.03694784080319387
19015,42.2,-93.8,0.03678446021682219
19015,42.2,-93.7,0.018884821358915685
19019,42.3,-92.1,0.004793873866513329
19019,42.3,-92.0,0.03243191875033067
19019,42.3,-91.9,0.03202865826872826
19019,42.3,-91.8,0.03187401491260499
19019,42.3,-91.7,0.032906019703168345
19019,42.3,-91.6,0.017434700183165217
19019,42.4,-92.1,0.008966053587396949
19019,42.4,-92.0,0.06161124069461601
19019,42.4,-91.9,0.06161124069461497
19019,42.4,-91.8,0.06161124069461099
19019,42.4,-91.7,0.06161124069460708
19019,42.4,-91.6,0.0322463967993942
19019,42.5,-92.1,0.017693192054043266
19019,42.5,-92.0,0.061514392912434115
19019,42.5,-91.9,0.06151439291243384
19019,42.5,-91.8,0.06151439291243519
19019,42.5,-91.7,0.06151439291244086
19019,42.5,-91.6,0.02675268307188569
19019,42.6,-92.1,0.018074410182913038
19019,42.6,-92.0,0.056604693678115915
19019,42.6,-91.9,0.05684415231610298
19019,42.6,-91.8,0.05743153511056796
19019,42.6,-91.7,0.057314320891329776
19019,42.6,-91.6,0.024100842195546368
19023,42.6,-93.0,0.04329497634301072
19023,42.6,-92.9,0.05674954252931386
19023,42.6,-92.8,0.0569504747206285
19023,42.6,-92.7,0.05696933769457464
19023,42.6,-92.6,0.05441305010082809
19023,42.7,-93.0,0.04601874585273896
19023,42.7,-92.9,0.060410375069371976
19023,42.7,-92.8,0.060410375069369165
19023,42.7,-92.7,0.06041037506937201
19023,42.7,-92.6,0.05768049942344388
19023,42.8,-93.0,0.045641678330904836
19023,42.8,-92.9,0.06031439897147762
19023,42.8,-92.8,0.06031439897148249
19023,42.8,-92.7,0.06031439897147921
19023,42.8,-92.6,0.057647424521961206
19023,42.9,-93.0,0.026090420649697254
19023,42.9,-92.9,0.03456157046148649
19023,42.9,-92.8,0.03447984310158415
19023,42.9,-92.7,0.03441043265792905
19023,42.9,-92.6,0.03291768148934584
19025,42.2,-94.9,0.0020874791284038025
19025,42.2,-94.8,0.024969296161937715
19025,42.2,-94.7,0.025057564886817416
19025,42.2,-94.6,0.025076085416965058
19025,42.2,-94.5,0.025169372166557208
19025,42.2,-94.4,0.013206278913561931
19025,42.3,-94.9,0.004977727714832484
19025,42.3,-94.8,0.06180560018618649
19025,42.3,-94.7,0.061805600186186624
19025,42.3,-94.6,0.06180560018618606
19025,42.3,-94.5,0.061805600186186985
19025,42.3,-94.4,0.032439691111836366
19025,42.4,-94.9,0.004388042086815338
19025,42.4,-94.8,0.061708791121817486
19025,42.4,-94.7,0.061708791121818526
19025,42.4,-94.6,0.06170879112181984
19025,42.4,-94.5,0.061708791121817645
