county_fips,year,yield_bu_per_acre
18059,1972,29.6
18059,1973,34.6
18059,1974,27.6
18059,1975,36.2
18059,1976,36.1
18059,1977,38.5
18059,1978,38.6
18059,1979,37.2
18059,1980,37.6
18059,1981,38.0
18059,1982,42.0
18059,1983,34.9
18059,1984,38.1
18059,1985,43.2
18059,1986,35.8
18059,1987,41.4
18059,1988,27.8
18059,1989,37.8
18059,1990,42.6
18059,1991,42.5
18059,1992,42.5
18059,1993,52.5
18059,1994,49.0
18059,1995,40.0
18059,1996,40.2
18059,1997,45.0
18059,1998,41.3
18059,1999,35.4
18059,2000,51.9
18059,2001,52.4
18059,2002,40.8
18059,2003,43.4
18059,2004,51.9
18059,2005,49.4
18059,2006,49.7
18059,2007,48.2
18059,2008,46.5
18059,2009,53.0
18059,2010,48.6
18059,2011,45.2
18059,2012,44.1
18059,2013,51.6
18059,2014,58.3
18059,2015,48.2
18059,2016,56.4
18059,2017,48.9
18059,2018,57.1
18059,2019,42.3
18059,2020,59.3
18059,2021,57.5
18059,2022,56.2
18059,2023,61.2
18059,2024,57.6
18059,2025,59.5
18063,1951,27.0
18063,1952,28.3
18063,1953,24.8
18063,1954,23.8
18063,1955,21.5
18063,1956,24.0
18063,1957,23.9
18063,1958,31.4
18063,1959,30.4
18063,1960,30.8
18063,1961,30.4
18063,1962,32.4
18063,1963,29.7
18063,1964,24.7
18063,1965,30.1
18063,1966,23.5
18063,1967,25.5
18063,1968,30.7
18063,1969,35.5
18063,1970,32.1
18063,1971,34.3
18063,1972,28.6
18063,1973,28.5
18063,1974,21.7
18063,1975,39.6
18063,1976,40.3
18063,1977,40.6
18063,1978,37.5
18063,1979,35.1
18063,1980,37.6
18063,1981,33.1
18063,1982,39.9
18063,1983,32.0
18063,1984,35.1
18063,1985,41.2
18063,1986,36.8
18063,1987,39.4
18063,1988,25.9
18063,1989,36.9
18063,1990,45.5
18063,1991,38.6
18063,1992,42.5
18063,1993,49.1
18063,1994,47.2
18063,1995,43.9
18063,1996,39.2
18063,1997,42.2
18063,1998,43.0
18063,1999,40.9
18063,2000,46.2
18063,2001,51.4
18063,2002,48.1
18063,2003,42.2
18063,2004,51.9
18063,2005,51.2
18063,2006,51.7
18063,2007,48.3
18063,2008,45.0
18063,2009,53.0
18063,2010,52.3
18063,2011,39.7
18063,2012,27.3
18063,2013,54.2
18063,2014,60.7
18063,2015,52.0
18063,2016,61.7
18063,2017,53.7
18063,2018,60.2
18063,2019,53.1
18063,2020,64.4
18063,2021,62.2
18063,2022,59.8
18063,2023,69.8
18063,2024,62.3
18063,2025,63.6
18067,1951,29.3
18067,1952,31.9
18067,1953,29.0
18067,1954,28.9
18067,1955,29.2
18067,1956,27.1
18067,1957,32.1
18067,1958,32.1
18067,1959,32.5
18067,1960,34.6
18067,1961,31.4
18067,1962,32.4
18067,1963,31.7
18067,1964,30.5
18067,1965,31.3
18067,1966,25.9
18067,1967,24.5
18067,1968,35.8
18067,1969,38.7
18067,1970,37.1
18067,1971,37.4
18067,1972,33.5
18067,1973,39.7
18067,1974,30.6
18067,1975,42.6
18067,1976,37.2
18067,1977,42.7
18067,1978,41.7
18067,1979,42.3
18067,1980,40.7
18067,1981,37.0
18067,1982,44.1
18067,1983,36.9
18067,1984,39.1
18067,1985,47.2
18067,1986,40.7
18067,1987,46.4
18067,1988,31.7
18067,1989,38.8
18067,1990,46.5
18067,1991,47.4
18067,1992,46.2
18067,1993,50.6
18067,1994,53.9
18067,1995,42.9
18067,1996,42.4
18067,1997,50.0
18067,1998,46.4
18067,1999,42.7
18067,2000,47.8
18067,2001,52.2
18067,2002,50.4
18067,2003,40.5
18067,2004,54.5
18067,2005,52.9
18067,2006,55.5
18067,2007,52.9
18067,2008,55.5
18067,2009,54.5
18067,2010,55.2
18067,2011,52.8
18067,2012,58.7
18067,2013,58.5
18067,2014,60.3
18067,2015,51.9
18067,2016,62.8
18067,2017,54.8
18067,2018,62.5
18067,2019,55.4
18067,2020,66.0
18067,2021,66.4
18067,2022,64.2
18067,2023,65.0
18067,2024,66.9
18067,2025,64.6
18069,1951,25.3
18069,1952,25.0
18069,1953,21.6
18069,1954,27.9
18069,1955,24.9
18069,1956,25.6
18069,1957,26.0
18069,1958,26.5
18069,1959,27.4
18069,1960,27.1
18069,1961,32.4
18069,1962,27.4
18069,1963,26.8
18069,1964,26.6
18069,1965,30.4
18069,1966,30.7
18069,1967,22.6
18069,1968,33.8
18069,1969,26.8
18069,1970,32.1
18069,1971,36.4
18069,1972,28.6
18069,1973,34.6
18069,1974,26.6
18069,1975,34.2
18069,1976,33.0
18069,1977,39.5
18069,1978,33.4
18069,1979,39.3
18069,1980,36.5
18069,1981,31.1
18069,1982,41.0
18069,1983,29.0
18069,1984,35.1
18069,1985,40.2
18069,1986,37.8
18069,1987,42.4
18069,1988,23.0
18069,1989,34.0
18069,1990,43.6
18069,1991,42.5
18069,1992,43.2
18069,1993,45.7
18069,1994,48.2
18069,1995,37.6
18069,1996,34.0
18069,1997,45.7
18069,1998,40.1
18069,1999,34.8
18069,2000,44.3
18069,2001,50.5
18069,2002,40.0
18069,2003,37.7
18069,2004,55.7
18069,2005,44.4
18069,2006,49.9
18069,2007,48.0
18069,2008,42.0
18069,2009,50.0
18069,2010,49.8
18069,2011,44.3
18069,2012,50.8
18069,2013,54.3
18069,2014,54.0
18069,2015,46.5
18069,2016,57.6
18069,2017,51.4
18069,2018,58.5
18069,2019,54.3
18069,2020,57.9
18069,2021,62.6
18069,2022,57.5
18069,2023,58.6
18069,2024,51.0
18069,2025,61.9
18085,1951,20.6
18085,1952,20.8
18085,1953,18.6
18085,1954,25.4
18085,1955,22.1
18085,1956,24.4
18085,1957,22.3
18085,1958,28.7
18085,1959,24.3
18085,1960,25.8
18085,1961,29.3
18085,1962,21.3
18085,1963,24.8
18085,1964,23.9
18085,1965,24.9
18085,1966,22.3
18085,1967,19.6
18085,1968,31.7
18085,1969,25.9
18085,1970,29.1
18085,1971,29.3
18085,1972,28.6
18085,1973,31.5
18085,1974,20.7
18085,1975,32.2
18085,1976,31.0
18085,1977,35.4
18085,1978,28.1
18085,1979,36.2
18085,1980,37.6
18085,1981,30.2
18085,1982,35.8
18085,1983,25.0
18085,1984,30.1
18085,1985,34.2
18085,1986,33.9
18085,1987,40.4
18085,1988,30.7
18085,1989,36.9
18085,1990,41.6
18085,1991,37.6
18085,1992,42.6
18085,1993,43.9
18085,1994,45.1
18085,1995,38.4
18085,1996,35.2
18085,1997,46.9
18085,1998,47.2
18085,1999,41.3
18085,2000,48.1
18085,2001,49.4
18085,2002,41.3
18085,2003,36.0
18085,2004,53.1
18085,2005,41.5
18085,2006,52.2
18085,2007,51.6
18085,2008,38.5
18085,2009,47.0
18085,2010,49.6
18085,2011,44.9
18085,2012,48.3
18085,2013,52.4
18085,2014,50.8
18085,2015,51.5
18085,2016,53.3
18085,2017,51.1
18085,2018,60.6
18085,2019,49.0
18085,2020,52.1
18085,2021,56.8
18085,2022,54.9
18085,2023,59.9
18085,2024,54.3
18085,2025,61.3
18087,1951,20.2
18087,1952,21.9
18087,1953,15.8
18087,1954,21.6
18087,1955,21.3
18087,1956,24.1
18087,1957,19.8
18087,1958,25.9
18087,1959,18.3
18087,1960,21.5
18087,1961,28.3
18087,1962,20.3
18087,1963,24.8
18087,1964,19.3
18087,1965,24.2
18087,1966,27.6
18087,1967,14.7
18087,1968,32.7
18087,1969,23.0
18087,1970,24.1
18087,1971,21.2
18087,1972,25.6
18087,1973,30.5
18087,1974,18.7
18087,1975,30.2
18087,1976,31.0
18087,1977,38.5
18087,1978,27.1
18087,1979,35.1
18087,1980,36.5
18087,1981,32.1
18087,1982,35.9
18087,1983,32.0
18087,1984,30.1
18087,1985,36.2
18087,1986,35.8
18087,1987,38.4
18087,1988,30.7
18087,1989,36.9
18087,1990,40.6
18087,1991,43.6
18087,1992,40.5
18087,1993,44.3
18087,1994,41.5
18087,1995,40.6
18087,1996,40.9
18087,1997,45.8
18087,1998,47.0
18087,1999,40.1
18087,2000,43.2
18087,2001,39.3
18087,2002,34.1
18087,2003,39.8
18087,2004,49.2
18087,2005,44.7
18087,2006,50.7
18087,2007,47.4
18087,2008,34.0
18087,2009,41.5
18087,2010,46.6
18087,2011,44.7
18087,2012,45.2
18087,2013,47.2
18087,2014,45.2
18087,2015,51.6
18087,2016,54.9
18087,2017,50.2
18087,2018,52.9
18087,2019,47.5
18087,2020,52.7
18087,2021,58.5
18087,2022,56.0
18087,2023,53.6
18087,2024,53.7
18087,2025,59.9
18091,1951,23.9
18091,1952,21.0
18091,1953,18.4
18091,1954,25.6
18091,1955,19.7
18091,1956,22.2
18091,1957,28.4
18091,1958,32.8
18091,1959,25.9
18091,1960,26.8
18091,1961,29.3
18091,1962,23.3
18091,1963,26.8
18091,1964,24.5
18091,1965,28.1
18091,1966,28.5
18091,1967,20.6
18091,1968,30.7
18091,1969,26.5
18091,1970,31.1
18091,1971,31.3
18091,1972,29.6
18091,1973,27.5
18091,1974,20.7
18091,1975,32.2
18091,1976,31.0
18091,1977,33.3
18091,1978,32.3
18091,1979,35.1
18091,1980,33.4
18091,1981,34.1
18091,1982,35.8
18091,1983,30.0
18091,1984,29.1
18091,1985,39.2
18091,1986,33.9
18091,1987,42.4
18091,1988,28.8
18091,1989,38.8
18091,1990,42.6
18091,1991,32.6
18091,1992,39.0
18091,1993,39.4
18091,1994,44.1
18091,1995,40.8
18091,1996,30.0
18091,1997,44.5
18091,1998,41.3
18091,1999,37.5
18091,2000,40.6
18091,2001,47.1
18091,2002,36.3
18091,2003,30.3
18091,2004,51.1
18091,2005,47.6
18091,2006,52.9
18091,2007,49.4
18091,2008,42.0
18091,2009,45.5
18091,2010,47.3
18091,2011,47.0
18091,2012,51.0
18091,2013,51.6
18091,2014,52.0
18091,2015,53.1
18091,2016,56.0
18091,2017,50.8
18091,2018,58.3
18091,2019,50.1
18091,2020,49.7
18091,2021,55.0
18091,2022,52.0
18091,2023,60.1
18091,2024,54.0
18091,2025,62.1
18095,1951,26.5
18095,1952,26.6
18095,1953,26.1
18095,1954,27.3
18095,1955,27.0
18095,1956,25.5
18095,1957,28.6
18095,1958,30.0
18095,1959,30.4
18095,1960,33.9
18095,1961,28.3
18095,1962,31.4
18095,1963,29.7
18095,1964,26.7
18095,1965,28.4
18095,1966,27.0
18095,1967,21.6
18095,1968,30.7
18095,1969,36.7
18095,1970,32.1
18095,1971,34.3
18095,1972,29.6
18095,1973,35.6
18095,1974,26.6
18095,1975,35.2
18095,1976,36.1
18095,1977,39.5
18095,1978,40.7
18095,1979,40.3
18095,1980,40.0
18095,1981,38.9
18095,1982,43.1
18095,1983,38.9
18095,1984,42.1
18095,1985,48.2
18095,1986,41.6
18095,1987,45.4
18095,1988,25.9
18095,1989,36.9
18095,1990,46.5
18095,1991,46.5
18095,1992,44.8
18095,1993,53.3
18095,1994,53.6
18095,1995,43.4
18095,1996,42.1
18095,1997,47.8
18095,1998,46.2
18095,1999,41.2
18095,2000,51.2
18095,2001,54.3
18095,2002,49.5
18095,2003,40.3
18095,2004,52.3
18095,2005,51.6
18095,2006,53.9
18095,2007,52.1
18095,2008,50.5
18095,2009,51.0
18095,2010,52.8
18095,2011,53.7
18095,2012,48.7
18095,2013,53.7
18095,2014,59.6
18095,2015,49.1
18095,2016,62.0
18095,2017,50.2
18095,2018,60.5
18095,2019,47.6
18095,2020,64.5
18095,2021,65.4
18095,2022,56.7
18095,2023,64.1
18095,2024,68.8
18095,2025,63.8
18113,1951,19.9
18113,1952,20.6
18113,1953,18.6
18113,1954,23.5
18113,1955,24.3
18113,1956,22.6
18113,1957,18.0
18113,1958,26.5
18113,1959,24.6
18113,1960,18.4
18113,1961,30.4
18113,1962,22.3
18113,1963,23.8
18113,1964,23.1
18113,1965,26.2
18113,1966,22.5
18113,1967,26.5
18113,1968,30.7
18113,1969,24.6
18113,1970,28.1
18113,1971,23.2
18113,1972,25.6
18113,1973,28.5
18113,1974,20.7
18113,1975,29.2
18113,1976,32.0
18113,1977,37.5
18113,1978,28.1
18113,1979,35.1
18113,1980,39.7
18113,1981,33.1
18113,1982,36.9
18113,1983,27.0
18113,1984,33.1
18113,1985,32.2
18113,1986,35.8
18113,1987,36.3
18113,1988,31.7
18113,1989,34.9
18113,1990,39.6
18113,1991,41.6
18113,1992,40.2
18113,1993,43.4
18113,1994,41.2
18113,1995,39.6
18113,1996,36.5
18113,1997,45.4
18113,1998,44.5
18113,1999,37.7
18113,2000,43.1
18113,2001,42.2
18113,2002,35.7
18113,2003,38.4
18113,2004,50.5
18113,2005,40.3
18113,2006,48.0
18113,2007,48.1
18113,2008,33.0
18113,2009,47.5
18113,2010,42.6
18113,2011,41.0
18113,2012,44.0
18113,2013,44.3
18113,2014,48.0
18113,2015,50.2
18113,2016,54.0
18113,2017,49.7
18113,2018,51.6
18113,2019,54.3
18113,2020,52.2
18113,2021,57.0
18113,2022,59.1
18113,2023,52.0
18113,2024,50.5
18113,2025,56.2
18145,1951,22.9
18145,1952,23.1
18145,1953,18.7
18145,1954,23.4
18145,1955,22.5
18145,1956,23.7
18145,1957,26.6
18145,1958,28.0
18145,1959,27.6
18145,1960,30.6
18145,1961,27.3
18145,1962,34.5
18145,1963,31.7
18145,1964,24.8
18145,1965,30.1
18145,1966,32.4
18145,1967,23.6
18145,1968,29.7
18145,1969,36.8
18145,1970,29.1
18145,1971,35.3
18145,1972,28.6
18145,1973,30.5
18145,1974,30.6
18145,1975,33.7
18145,1976,36.1
18145,1977,38.5
18145,1978,37.5
18145,1979,38.2
18145,1980,36.5
18145,1981,34.1
18145,1982,37.9
18145,1983,33.9
18145,1984,39.1
18145,1985,45.2
18145,1986,37.8
18145,1987,40.4
18145,1988,28.8
18145,1989,36.9
18145,1990,44.5
18145,1991,40.6
18145,1992,45.0
18145,1993,52.2
18145,1994,45.4
18145,1995,40.7
18145,1996,39.9
18145,1997,46.5
18145,1998,41.7
18145,1999,38.0
18145,2000,51.7
18145,2001,52.9
18145,2002,41.8
18145,2003,43.3
18145,2004,55.8
18145,2005,54.7
18145,2006,52.3
18145,2007,36.7
18145,2008,50.0
18145,2009,55.5
18145,2010,48.0
18145,2011,41.3
18145,2012,37.6
18145,2013,54.5
18145,2014,61.4
18145,2015,53.2
18145,2016,61.9
18145,2017,57.6
18145,2018,56.0
18145,2019,51.8
18145,2020,61.8
18145,2021,56.8
18145,2022,63.6
18145,2023,60.9
18145,2024,63.7
18145,2025,63.1
18183,1951,24.7
18183,1952,24.4
18183,1953,23.4
18183,1954,24.9
18183,1955,22.2
18183,1956,23.5
18183,1957,23.4
18183,1958,28.3
18183,1959,23.4
18183,1960,22.8
18183,1961,31.4
18183,1962,22.3
18183,1963,25.8
18183,1964,24.2
18183,1965,24.2
18183,1966,25.5
18183,1967,21.6
18183,1968,31.7
18183,1969,24.3
18183,1970,29.1
18183,1971,28.3
18183,1972,24.6
18183,1973,28.5
18183,1974,21.7
18183,1975,29.7
18183,1976,29.9
18183,1977,35.4
18183,1978,28.1
18183,1979,35.1
18183,1980,36.5
18183,1981,30.2
18183,1982,35.8
18183,1983,26.0
18183,1984,34.1
18183,1985,36.2
18183,1986,35.8
18183,1987,37.4
18183,1988,26.9
18183,1989,34.0
18183,1990,40.6
18183,1991,40.5
18183,1992,42.0
18183,1993,46.8
18183,1994,45.1
18183,1995,41.5
18183,1996,34.4
18183,1997,45.8
18183,1998,40.4
18183,1999,31.3
18183,2000,44.3
18183,2001,49.0
18183,2002,38.5
18183,2003,39.1
18183,2004,51.9
18183,2005,43.1
18183,2006,52.6
18183,2007,52.2
18183,2008,36.0
18183,2009,50.5
18183,2010,43.8
18183,2011,36.2
18183,2012,52.4
18183,2013,53.9
18183,2014,53.1
18183,2015,43.8
18183,2016,58.0
18183,2017,51.7
18183,2018,54.7
18183,2019,53.2
18183,2020,51.3
18183,2021,61.7
18183,2022,54.6
18183,2023,53.3
18183,2024,42.5
18183,2025,53.7
19009,1951,24.5
19009,1952,27.5
19009,1953,20.0
19009,1954,25.6
19009,1955,17.4
19009,1956,20.0
19009,1957,27.2
19009,1958,26.6
19009,1959,24.8
19009,1960,28.3
19009,1961,31.2
19009,1962,28.9
19009,1963,31.8
19009,1964,28.5
19009,1965,28.2
19009,1966,28.4
19009,1967,25.9
19009,1968,31.8
19009,1969,32.0
19009,1970,31.0
19009,1971,30.5
19009,1972,34.0
19009,1973,31.0
19009,1974,27.2
19009,1975,31.5
19009,1976,28.2
19009,1977,33.3
19009,1978,39.6
19009,1979,37.5
19009,1980,35.4
19009,1981,43.8
19009,1982,36.7
19009,1983,36.9
19009,1984,30.7
19009,1985,39.8
19009,1986,40.8
19009,1987,44.8
19009,1988,32.3
19009,1989,40.9
19009,1990,40.1
19009,1991,44.9
19009,1992,44.8
19009,1993,34.7
19009,1994,52.3
19009,1995,45.5
19009,1996,41.9
19009,1997,45.1
19009,1998,43.3
19009,1999,39.4
19009,2000,40.0
19009,2001,39.9
19009,2002,47.7
19009,2003,30.8
19009,2004,51.7
19009,2005,55.2
19009,2006,51.0
19009,2007,53.1
19009,2008,50.0
19009,2009,55.5
19009,2010,55.3
19009,2011,55.1
19009,2012,38.7
19009,2013,45.0
19009,2014,55.2
19009,2015,57.8
19009,2016,62.0
19009,2017,57.2
19009,2018,52.3
19009,2019,58.9
19009,2020,48.3
19009,2021,67.3
19009,2022,57.9
19009,2023,53.6
19009,2024,64.6
19009,2025,65.6
19013,1951,20.7
19013,1952,23.3
19013,1953,20.3
19013,1954,25.1
19013,1955,17.8
19013,1956,23.6
19013,1957,27.8
19013,1958,26.3
19013,1959,28.2
19013,1960,24.7
19013,1961,26.3
19013,1962,28.2
19013,1963,29.6
19013,1964,28.6
19013,1965,29.1
19013,1966,29.4
19013,1967,30.8
19013,1968,32.3
19013,1969,30.4
19013,1970,32.5
19013,1971,30.5
19013,1972,36.0
19013,1973,34.0
19013,1974,31.9
19013,1975,33.9
19013,1976,30.7
19013,1977,35.5
19013,1978,38.0
19013,1979,38.5
19013,1980,41.8
19013,1981,41.7
19013,1982,37.8
19013,1983,39.7
19013,1984,31.1
19013,1985,39.3
19013,1986,45.3
19013,1987,48.5
19013,1988,27.4
19013,1989,35.4
19013,1990,45.3
19013,1991,41.7
19013,1992,46.6
19013,1993,34.3
19013,1994,52.9
19013,1995,50.6
19013,1996,45.5
19013,1997,48.2
19013,1998,52.5
19013,1999,50.7
19013,2000,45.9
19013,2001,46.1
19013,2002,51.4
19013,2003,24.7
19013,2004,50.6
19013,2005,54.4
19013,2006,53.4
19013,2007,52.8
19013,2008,50.0
19013,2009,47.5
19013,2010,52.2
19013,2011,55.7
19013,2012,44.5
19013,2013,47.2
19013,2014,49.2
19013,2015,56.0
19013,2016,61.8
19013,2017,59.5
19013,2018,58.4
19013,2019,51.9
19013,2020,54.2
19013,2021,60.1
19013,2022,64.5
19013,2023,51.1
19013,2024,57.2
19013,2025,62.0
19015,1951,25.5
19015,1952,28.2
19015,1953,23.5
19015,1954,28.7
19015,1955,21.5
19015,1956,17.2
19015,1957,28.9
19015,1958,29.3
19015,1959,29.1
19015,1960,29.5
19015,1961,31.7
19015,1962,30.2
19015,1963,32.9
19015,1964,30.7
19015,1965,24.9
19015,1966,29.0
19015,1967,30.4
19015,1968,33.8
19015,1969,32.1
19015,1970,36.7
19015,1971,33.3
19015,1972,40.0
19015,1973,37.0
19015,1974,30.3
19015,1975,35.9
19015,1976,31.6
19015,1977,24.0
19015,1978,42.5
19015,1979,40.3
19015,1980,43.1
19015,1981,42.0
19015,1982,39.5
19015,1983,41.8
19015,1984,35.0
19015,1985,39.9
19015,1986,42.3
19015,1987,46.5
19015,1988,24.0
19015,1989,41.5
19015,1990,40.3
19015,1991,41.7
19015,1992,46.1
19015,1993,32.6
19015,1994,52.0
19015,1995,50.1
19015,1996,46.3
19015,1997,45.0
19015,1998,47.0
19015,1999,42.9
19015,2000,40.2
19015,2001,40.1
19015,2002,47.7
19015,2003,34.8
19015,2004,52.0
19015,2005,56.3
19015,2006,50.0
19015,2007,54.2
19015,2008,44.0
19015,2009,52.0
19015,2010,46.6
19015,2011,51.2
19015,2012,45.7
19015,2013,42.0
19015,2014,50.2
19015,2015,53.7
19015,2016,60.2
19015,2017,56.7
19015,2018,54.6
19015,2019,53.2
19015,2020,50.9
19015,2021,64.4
19015,2022,60.4
19015,2023,69.1
19015,2024,66.3
19015,2025,66.2
19019,1951,16.4
19019,1952,21.4
19019,1953,19.6
19019,1954,24.1
19019,1955,17.2
19019,1956,21.6
19019,1957,24.7
19019,1958,24.5
19019,1959,24.3
19019,1960,21.9
19019,1961,24.9
19019,1962,24.1
19019,1963,28.5
19019,1964,26.2
19019,1965,26.9
19019,1966,26.4
19019,1967,27.7
19019,1968,29.7
19019,1969,29.8
19019,1970,32.8
19019,1971,28.9
19019,1972,34.0
19019,1973,32.0
19019,1974,30.8
19019,1975,32.8
19019,1976,32.1
19019,1977,37.2
19019,1978,38.1
19019,1979,38.1
19019,1980,39.8
19019,1981,38.1
19019,1982,36.2
19019,1983,36.2
19019,1984,31.0
19019,1985,34.6
19019,1986,43.9
19019,1987,47.7
19019,1988,27.4
19019,1989,36.8
19019,1990,45.4
19019,1991,47.3
19019,1992,44.8
19019,1993,36.4
19019,1994,51.8
19019,1995,44.3
19019,1996,45.6
19019,1997,48.2
19019,1998,53.1
19019,1999,49.1
19019,2000,45.6
19019,2001,44.9
19019,2002,49.3
19019,2003,25.9
19019,2004,45.2
19019,2005,53.6
19019,2006,52.6
19019,2007,50.7
19019,2008,46.5
19019,2009,44.0
19019,2010,50.5
19019,2011,55.1
19019,2012,47.1
19019,2013,49.2
19019,2014,49.5
19019,2015,57.7
19019,2016,60.2
19019,2017,55.9
19019,2018,57.2
19019,2019,55.2
19019,2020,56.7
19019,2021,63.4
19019,2022,65.0
19019,2023,51.8
19019,2024,59.9
19019,2025,64.2
19023,1951,17.0
19023,1952,21.8
19023,1953,19.4
19023,1954,24.2
19023,1955,16.7
19023,1956,21.3
19023,1957,24.4
19023,1958,23.2
19023,1959,26.5
19023,1960,23.1
19023,1961,25.3
19023,1962,26.3
19023,1963,28.5
19023,1964,26.4
19023,1965,25.6
19023,1966,27.3
19023,1967,28.2
19023,1968,31.8
19023,1969,27.7
19023,1970,31.4
19023,1971,32.0
19023,1972,33.0
19023,1973,32.0
19023,1974,27.0
19023,1975,32.1
19023,1976,31.5
19023,1977,34.7
19023,1978,35.7
19023,1979,35.0
19023,1980,40.1
19023,1981,37.4
19023,1982,35.5
19023,1983,37.1
19023,1984,31.3
19023,1985,37.8
19023,1986,42.5
19023,1987,45.0
19023,1988,31.5
19023,1989,33.9
19023,1990,41.6
19023,1991,40.0
19023,1992,45.9
19023,1993,29.9
19023,1994,49.1
19023,1995,49.2
19023,1996,46.5
19023,1997,45.2
19023,1998,51.7
19023,1999,45.0
19023,2000,46.5
19023,2001,44.6
19023,2002,49.4
19023,2003,24.4
19023,2004,49.8
19023,2005,53.9
19023,2006,52.0
19023,2007,52.2
19023,2008,47.5
19023,2009,48.0
19023,2010,54.5
19023,2011,55.3
19023,2012,40.0
19023,2013,49.4
19023,2014,46.3
19023,2015,57.7
19023,2016,59.9
19023,2017,55.9
19023,2018,56.1
19023,2019,55.0
19023,2020,54.2
19023,2021,60.8
19023,2022,61.6
19023,2023,50.9
19023,2024,58.3
19023,2025,63.3
19025,1951,22.7
19025,1952,27.1
19025,1953,21.4
19025,1954,26.7
19025,1955,21.8
19025,1956,12.5
19025,1957,31.2
19025,1958,28.0
19025,1959,28.2
19025,1960,28.0
19025,1961,31.9
19025,1962,28.9
19025,1963,31.7
19025,1964,29.9
19025,1965,25.5
19025,1966,30.5
19025,1967,28.9
19025,1968,35.6
19025,1969,29.7
19025,1970,30.2
19025,1971,29.3
19025,1972,39.0
19025,1973,31.0
19025,1974,30.6
19025,1975,34.5
19025,1976,29.0
19025,1977,33.4
19025,1978,40.3
19025,1979,39.5
19025,1980,43.3
19025,1981,40.1
19025,1982,38.3
19025,1983,36.5
19025,1984,31.1
19025,1985,38.0
19025,1986,41.7
19025,1987,46.9
19025,1988,37.0
19025,1989,41.8
19025,1990,40.2
19025,1991,37.0
19025,1992,45.9
19025,1993,28.9
19025,1994,54.6
19025,1995,48.2
19025,1996,47.9
19025,1997,45.0
19025,1998,41.0
19025,1999,43.5
19025,2000,40.1
19025,2001,43.7
19025,2002,51.2
19025,2003,33.1
19025,2004,46.0
19025,2005,52.0
19025,2006,49.4
19025,2007,52.2
19025,2008,49.0
19025,2009,45.5
19025,2010,47.6
19025,2011,51.7
19025,2012,40.3
19025,2013,36.4
19025,2014,51.0
19025,2015,55.2
19025,2016,62.3
19025,2017,57.5
19025,2018,53.1
19025,2019,55.1
19025,2020,47.7
19025,2021,63.5
19025,2022,61.2
19025,2023,57.4
19025,2024,62.6
19025,2025,63.0
19041,1951,20.0
19041,1952,25.6
19041,1953,24.1
19041,1954,28.4
19041,1955,18.5
19041,1956,20.2
19041,1957,25.4
19041,1958,20.1
19041,1959,28.2
19041,1960,25.5
19041,1961,28.1
19041,1962,28.2
19041,1963,30.6
19041,1964,28.4
19041,1965,22.4
19041,1966,30.6
19041,1967,22.6
19041,1968,27.4
19041,1969,34.9
19041,1970,28.9
19041,1971,32.9
19041,1972,38.0
19041,1973,35.0
19041,1974,27.3
19041,1975,34.8
19041,1976,29.8
19041,1977,39.5
19041,1978,36.9
19041,1979,37.4
19041,1980,37.4
19041,1981,37.9
19041,1982,35.0
19041,1983,35.1
19041,1984,32.2
19041,1985,35.5
19041,1986,38.6
19041,1987,43.0
19041,1988,35.7
19041,1989,41.5
19041,1990,44.3
19041,1991,39.4
19041,1992,44.2
19041,1993,19.7
19041,1994,49.4
19041,1995,45.7
19041,1996,44.5
19041,1997,46.1
19041,1998,50.0
19041,1999,48.2
19041,2000,49.0
19041,2001,43.2
19041,2002,42.3
19041,2003,34.2
19041,2004,47.3
19041,2005,50.0
19041,2006,49.4
19041,2007,50.4
19041,2008,48.0
19041,2009,50.5
19041,2010,52.7
19041,2011,51.9
19041,2012,50.1
19041,2013,44.4
19041,2014,47.8
19041,2015,60.7
19041,2016,61.9
19041,2017,57.6
19041,2018,52.6
19041,2019,50.9
19041,2020,50.3
19041,2021,62.4
19041,2022,56.9
19041,2023,62.1
19041,2024,49.4
19041,2025,61.9
19045,1951,23.6
19045,1952,24.8
19045,1953,21.4
19045,1954,25.5
19045,1955,24.2
19045,1956,27.7
19045,1957,28.2
19045,1958,25.1
19045,1959,26.5
19045,1960,22.9
19045,1961,28.7
19045,1962,28.3
19045,1963,27.9
19045,1964,30.9
19045,1965,31.3
19045,1966,28.8
19045,1967,33.5
19045,1968,34.3
19045,1969,38.4
19045,1970,37.5
19045,1971,35.2
19045,1972,36.0
19045,1973,33.0
19045,1974,28.0
19045,1975,37.6
19045,1976,32.9
19045,1977,43.7
19045,1978,37.3
19045,1979,44.5
19045,1980,45.1
19045,1981,46.7
19045,1982,42.0
19045,1983,37.4
19045,1984,36.7
19045,1985,41.6
19045,1986,41.3
19045,1987,46.8
19045,1988,28.1
19045,1989,46.2
19045,1990,49.8
19045,1991,47.2
19045,1992,47.0
19045,1993,39.3
19045,1994,54.2
19045,1995,50.1
19045,1996,48.3
19045,1997,51.2
19045,1998,53.7
19045,1999,53.1
19045,2000,45.9
19045,2001,49.5
19045,2002,50.4
19045,2003,32.3
19045,2004,49.5
19045,2005,42.5
19045,2006,52.7
19045,2007,50.6
19045,2008,47.5
19045,2009,52.0
19045,2010,51.4
19045,2011,61.7
19045,2012,52.0
19045,2013,51.9
19045,2014,57.5
19045,2015,59.2
19045,2016,59.8
19045,2017,59.7
19045,2018,58.3
19045,2019,59.5
